Date,Open,High,Low,Close,Adj Close,Volume
01/04/2021,358.0,358.1300048828125,347.3599853515625,351.489990234375,345.08416748046875,4638400
01/05/2021,348.79998779296875,353.0,345.44000244140625,347.4200134277344,341.0883483886719,2990700
01/06/2021,350.4200134277344,354.0299987792969,344.55999755859375,347.54998779296875,341.2159423828125,3966800
01/07/2021,348.95001220703125,352.3699951171875,348.3800048828125,349.8599853515625,343.91925048828125,3100200
01/08/2021,351.3599853515625,354.9800109863281,349.489990234375,353.8500061035156,347.8414611816406,3371500
01/11/2021,352.1099853515625,353.4200134277344,347.7900085449219,348.20001220703125,342.2874755859375,2403000
01/12/2021,347.0799865722656,348.0,336.0299987792969,342.9200134277344,337.0970764160156,4858100
01/13/2021,349.6099853515625,349.760009765625,344.2300109863281,346.3299865722656,340.44915771484375,4125700
01/14/2021,348.69000244140625,349.5799865722656,326.69000244140625,326.92999267578125,321.37860107421875,8712200
01/15/2021,327.5400085449219,329.69000244140625,321.8800048828125,323.260009765625,317.7709655761719,7911500
01/19/2021,326.989990234375,329.1300048828125,324.6600036621094,325.94000244140625,320.4054260253906,4625200
01/20/2021,329.989990234375,337.92999267578125,329.1300048828125,334.9100036621094,329.22308349609375,5081000
01/21/2021,334.4100036621094,336.8599853515625,331.75,334.44000244140625,328.7610778808594,3484900
01/22/2021,330.3900146484375,335.1499938964844,328.9100036621094,328.989990234375,323.40362548828125,3846600
01/25/2021,327.510009765625,329.95001220703125,317.2300109863281,329.19000244140625,323.6002197265625,6257700
01/26/2021,330.0,330.5400085449219,325.82000732421875,327.70001220703125,322.1355285644531,3503100
01/27/2021,320.3599853515625,323.0,313.1199951171875,315.489990234375,310.1328430175781,7449400
01/28/2021,327.0899963378906,329.0,321.9800109863281,324.2799987792969,318.7735900878906,6906400
01/29/2021,323.79998779296875,325.67999267578125,312.3800048828125,316.2900085449219,310.9192810058594,7627200
02/01/2021,320.9100036621094,323.5199890136719,317.5799865722656,321.55999755859375,316.0998229980469,4930700
02/02/2021,323.45001220703125,336.1600036621094,323.45001220703125,334.3699951171875,328.6922302246094,5686000
02/03/2021,333.8399963378906,336.0,331.07000732421875,332.82000732421875,327.1685791015625,4036800
02/04/2021,335.3699951171875,343.25,335.05999755859375,340.8299865722656,335.0426025390625,4537500
02/05/2021,342.5199890136719,344.3299865722656,337.3900146484375,338.75,332.99786376953125,2964800
02/08/2021,340.0,341.489990234375,335.5299987792969,337.0299987792969,331.30712890625,2652800
02/09/2021,335.95001220703125,336.2200012207031,330.0,333.44000244140625,327.7780456542969,2993300
02/10/2021,335.0,335.4700012207031,332.25,334.2099914550781,328.5350341796875,4246300
02/11/2021,345.5,349.5899963378906,340.25,342.8699951171875,337.04791259765625,5110800
02/12/2021,341.3299865722656,343.1199951171875,336.70001220703125,341.0,335.209716796875,3025100
02/16/2021,343.20001220703125,344.0,338.07000732421875,341.2099914550781,335.4161682128906,2916900
02/17/2021,339.0400085449219,340.3800048828125,335.8399963378906,337.3299865722656,331.60198974609375,2267000
02/18/2021,334.489990234375,339.95001220703125,332.8399963378906,338.4599914550781,332.7127685546875,2393700
02/19/2021,338.44000244140625,339.0,331.0,333.1700134277344,327.51263427734375,4095800
02/22/2021,330.0,344.1199951171875,328.7699890136719,340.6600036621094,334.8754577636719,4940300
02/23/2021,340.6499938964844,354.2799987792969,338.4100036621094,350.4200134277344,344.4696960449219,6326600
02/24/2021,352.8699951171875,368.7900085449219,350.57000732421875,367.32000732421875,361.0827941894531,7467400
02/25/2021,364.55999755859375,367.32000732421875,352.2099914550781,354.57000732421875,348.54925537109375,5207500
