Date,Open,High,Low,Close,Adj Close,Volume
01/04/2021,439.3299865722656,442.239990234375,421.239990234375,425.2200012207031,391.186767578125,2417100
01/05/2021,425.04998779296875,429.3900146484375,422.3999938964844,428.1000061035156,393.8363037109375,1506900
01/06/2021,423.29998779296875,434.5799865722656,420.5400085449219,425.4599914550781,391.4075622558594,1722600
01/07/2021,432.05999755859375,444.5899963378906,430.6000061035156,443.3900146484375,407.90252685546875,2126700
01/08/2021,447.0,449.989990234375,438.6499938964844,445.6400146484375,409.9724426269531,1527100
01/11/2021,440.6099853515625,448.7799987792969,440.4200134277344,445.760009765625,410.0828552246094,1166000
01/12/2021,447.7699890136719,454.760009765625,445.6000061035156,449.3900146484375,413.42230224609375,1384600
01/13/2021,450.29998779296875,453.489990234375,448.1099853515625,451.2099914550781,415.09661865234375,1311800
01/14/2021,453.510009765625,458.5,451.3299865722656,452.07000732421875,415.8878173828125,1969200
01/15/2021,448.17999267578125,450.0,440.6600036621094,445.8500061035156,410.16558837890625,1816500
01/19/2021,448.2799987792969,459.489990234375,448.2799987792969,459.2699890136719,422.5115051269531,1881900
01/20/2021,459.5199890136719,465.7900085449219,455.0,461.8800048828125,424.91265869140625,1471000
01/21/2021,462.1099853515625,469.4700012207031,460.3999938964844,466.82000732421875,429.457275390625,1574900
01/22/2021,463.7200012207031,467.54998779296875,462.3800048828125,465.0199890136719,427.8013000488281,1624800
01/25/2021,469.55999755859375,470.0,456.0799865722656,464.7900085449219,427.5896911621094,1469200
01/26/2021,462.6499938964844,467.0299987792969,461.8800048828125,463.8699951171875,426.7432861328125,1074200
01/27/2021,455.5400085449219,456.9599914550781,441.510009765625,444.70001220703125,409.107666015625,2185700
01/28/2021,455.5299987792969,458.4800109863281,447.0299987792969,451.739990234375,415.584228515625,1694600
01/29/2021,449.8999938964844,458.1000061035156,447.6300048828125,450.5,414.44342041015625,2206900
02/01/2021,455.8500061035156,469.32000732421875,453.5899963378906,466.739990234375,429.3836364746094,1702700
02/02/2021,469.760009765625,476.9700012207031,468.0,476.8800048828125,438.7120666503906,1614100
02/03/2021,476.92999267578125,478.5199890136719,464.5899963378906,465.19000244140625,427.95770263671875,1785700
02/04/2021,460.0,471.1600036621094,457.4800109863281,470.6300048828125,432.9622802734375,1524300
02/05/2021,474.3299865722656,476.9200134277344,465.3599853515625,466.010009765625,428.7120666503906,1248800
02/08/2021,468.75,473.4200134277344,465.5799865722656,472.70001220703125,434.8666687011719,1761000
02/09/2021,472.0,475.19000244140625,468.6199951171875,474.6300048828125,436.6421203613281,1275800
02/10/2021,477.2099914550781,477.489990234375,465.489990234375,470.04998779296875,432.42877197265625,1458700
02/11/2021,473.69000244140625,479.3500061035156,469.19000244140625,478.3900146484375,440.1012268066406,1712300
02/12/2021,478.3800048828125,487.0199890136719,474.8900146484375,486.32000732421875,447.39654541015625,1355100
02/16/2021,490.8800048828125,494.7799987792969,487.0199890136719,489.1300048828125,449.9815979003906,1516300
02/17/2021,484.2300109863281,486.1199951171875,475.05999755859375,482.4800109863281,443.8638610839844,1408400
02/18/2021,480.2300109863281,485.4100036621094,475.1300048828125,483.260009765625,444.5814208984375,1671500
02/19/2021,487.25,495.1400146484375,486.7699890136719,489.9599914550781,450.74517822265625,1799200
02/22/2021,484.0,486.6099853515625,475.32000732421875,476.3599853515625,438.2336730957031,1696700
02/23/2021,471.1400146484375,474.6199951171875,456.05999755859375,471.8999938964844,434.13067626953125,2130300
02/24/2021,467.67999267578125,481.4100036621094,462.6600036621094,480.8800048828125,442.39190673828125,1512500
02/25/2021,474.75,479.3800048828125,455.2099914550781,457.1600036621094,420.5704040527344,2314800
02/26/2021,467.5299987792969,475.760009765625,460.739990234375,469.8699951171875,432.26312255859375,2264000
03/01/2021,479.70001220703125,490.0,473.8599853515625,489.5799865722656,450.3955993652344,2467700
03/02/2021,490.3699951171875,490.8599853515625,479.6000061035156,480.510009765625,442.051513671875,1854600
03/03/2021,478.0,481.3900146484375,461.9700012207031,463.05999755859375,425.99810791015625,2399100
03/04/2021,461.6700134277344,467.0,441.42999267578125,443.5899963378906,408.08648681640625,3457500
03/05/2021,454.25,456.0,433.0,450.1400146484375,414.1122131347656,4241400
03/08/2021,446.8299865722656,447.9599914550781,419.260009765625,421.25,387.5345458984375,4524300
03/09/2021,435.69000244140625,446.8999938964844,430.6000061035156,443.6000061035156,408.0957336425781,3788400
03/10/2021,447.3500061035156,454.0299987792969,435.1000061035156,437.5899963378906,402.5667419433594,1991400
03/11/2021,449.0199890136719,457.45001220703125,442.0899963378906,453.69000244140625,417.3780822753906,2617000
03/12/2021,445.3599853515625,453.489990234375,444.5199890136719,451.1700134277344,415.05987548828125,1890600
03/15/2021,455.17999267578125,471.2300109863281,453.19000244140625,470.7699890136719,433.091064453125,3124100
03/16/2021,471.2699890136719,484.0,467.4100036621094,478.17999267578125,439.9079895019531,3119000
03/17/2021,470.29998779296875,487.2699890136719,470.010009765625,483.5899963378906,444.8850402832031,2375400
03/18/2021,474.55999755859375,483.3500061035156,463.75,464.1499938964844,427.00091552734375,2872800
03/19/2021,457.04998779296875,476.67999267578125,454.1000061035156,474.4599914550781,439.89764404296875,10860200
03/22/2021,472.9100036621094,481.2799987792969,471.6700134277344,475.2799987792969,440.65789794921875,3180500
03/23/2021,473.7799987792969,475.3699951171875,462.6499938964844,464.05999755859375,430.2552490234375,2471200
03/24/2021,469.45001220703125,469.989990234375,456.8699951171875,457.2699890136719,423.9598693847656,2088200
03/25/2021,454.9599914550781,464.0199890136719,449.30999755859375,461.70001220703125,428.067138671875,1753700
03/26/2021,456.6400146484375,483.0,456.6400146484375,482.0400085449219,446.9254455566406,2892500
03/29/2021,480.3999938964844,481.1600036621094,468.2699890136719,472.6199951171875,438.1917419433594,2841000
03/30/2021,463.8800048828125,464.0,451.6199951171875,456.1600036621094,422.9307556152344,2793500
03/31/2021,459.0,467.07000732421875,452.3999938964844,463.6600036621094,429.8843994140625,2868400
04/01/2021,472.07000732421875,476.5799865722656,469.20001220703125,475.95001220703125,441.2790832519531,2352800
04/05/2021,480.29998779296875,489.6400146484375,476.82000732421875,488.4800109863281,452.8963623046875,2296600
04/06/2021,483.1199951171875,488.2200012207031,477.739990234375,483.8699951171875,448.6221618652344,1806300
04/07/2021,480.010009765625,483.9100036621094,478.0,482.4599914550781,447.31488037109375,1207400
04/08/2021,487.9800109863281,487.9800109863281,480.1199951171875,485.4800109863281,450.1148986816406,1812100
04/09/2021,480.0,485.30999755859375,476.5400085449219,485.0899963378906,449.7532958984375,1661400
04/12/2021,481.92999267578125,485.4200134277344,478.6000061035156,483.6700134277344,448.43670654296875,2324700
04/13/2021,485.0,488.2200012207031,480.2900085449219,484.9599914550781,449.63275146484375,1528100
04/14/2021,482.4700012207031,489.19000244140625,475.19000244140625,477.29998779296875,442.53076171875,1822000
04/15/2021,481.6400146484375,482.30999755859375,476.7799987792969,480.0,445.0340881347656,1837000
04/16/2021,480.4800109863281,481.7799987792969,476.7799987792969,478.7900085449219,443.9122314453125,1626300
04/19/2021,476.5299987792969,476.79998779296875,460.04998779296875,462.0,428.34527587890625,2631900
04/20/2021,460.010009765625,462.0299987792969,454.5400085449219,457.260009765625,423.95062255859375,1912800
04/21/2021,455.2200012207031,460.3399963378906,452.6000061035156,459.7900085449219,426.2962951660156,2594700
04/22/2021,455.1000061035156,461.1400146484375,449.0,455.1099853515625,421.9571838378906,2705700
04/23/2021,458.489990234375,467.8500061035156,457.5,466.1300048828125,432.1744384765625,2289000
04/26/2021,467.0199890136719,473.8299865722656,463.57000732421875,471.8500061035156,437.4777526855469,1827100
04/27/2021,473.70001220703125,474.260009765625,465.05999755859375,466.3500061035156,432.3783874511719,1326700
04/28/2021,465.3699951171875,465.9700012207031,456.04998779296875,459.20001220703125,425.7492980957031,1594000
04/29/2021,469.69000244140625,469.69000244140625,459.0299987792969,466.2900085449219,432.3227844238281,1465000
04/30/2021,459.7099914550781,460.7300109863281,453.8399963378906,456.20001220703125,422.96783447265625,1936700
05/03/2021,459.75,459.8399963378906,448.2799987792969,450.1400146484375,417.3492431640625,1509800
05/04/2021,447.2200012207031,447.70001220703125,437.30999755859375,444.5400085449219,412.1572265625,2349700
05/05/2021,450.4100036621094,451.44000244140625,442.3699951171875,443.8299865722656,411.4989013671875,1638800
05/06/2021,443.79998779296875,449.0899963378906,439.8399963378906,448.5799865722656,415.9028625488281,1349500
05/07/2021,454.5899963378906,458.3800048828125,449.20001220703125,452.5799865722656,419.6114807128906,1171200
05/10/2021,448.3800048828125,448.5299987792969,435.7699890136719,436.1000061035156,404.3320007324219,2523900
05/11/2021,425.0,441.760009765625,423.04998779296875,440.07000732421875,408.0127868652344,1788700
05/12/2021,429.2900085449219,430.8599853515625,419.1400146484375,422.3800048828125,391.6114501953125,2994000
05/13/2021,429.8900146484375,434.82000732421875,425.6400146484375,430.6000061035156,399.2326965332031,2184100
05/14/2021,436.3900146484375,445.1199951171875,432.04998779296875,441.6199951171875,409.4499206542969,1696400
05/17/2021,442.1400146484375,442.1400146484375,432.8399963378906,439.94000244140625,407.8923034667969,1572500
05/18/2021,443.9200134277344,444.44000244140625,433.2799987792969,433.739990234375,402.1439208984375,1782400
