Date,Open,High,Low,Close,Adj Close,Volume
01/04/2021,274.7799987792969,275.0,265.20001220703125,268.94000244140625,268.94000244140625,15106100
01/05/2021,268.2900085449219,272.3999938964844,268.2099914550781,270.9700012207031,270.9700012207031,9871600
01/06/2021,262.0,267.75,260.010009765625,263.30999755859375,263.30999755859375,24354100
01/07/2021,265.8999938964844,271.6099853515625,264.7799987792969,268.739990234375,268.739990234375,15789800
01/08/2021,268.30999755859375,268.95001220703125,263.17999267578125,267.57000732421875,267.57000732421875,18528300
01/11/2021,260.4800109863281,263.4700012207031,255.89999389648438,256.8399963378906,256.8399963378906,30412300
01/12/2021,256.6300048828125,259.7200012207031,250.3000030517578,251.08999633789062,251.08999633789062,26383500
01/13/2021,251.5500030517578,253.9499969482422,249.1999969482422,251.63999938964844,251.63999938964844,19528900
01/14/2021,253.39999389648438,255.02999877929688,244.61000061035156,245.63999938964844,245.63999938964844,29739400
01/15/2021,247.89999389648438,253.86000061035156,247.16000366210938,251.36000061035156,251.36000061035156,24942900
01/19/2021,256.8999938964844,262.20001220703125,252.72000122070312,261.1000061035156,261.1000061035156,28028500
01/20/2021,268.92999267578125,270.32000732421875,263.6000061035156,267.4800109863281,267.4800109863281,25199900
01/21/2021,269.260009765625,273.6000061035156,267.489990234375,272.8699951171875,272.8699951171875,20838700
01/22/2021,272.010009765625,278.4700012207031,272.0,274.5,274.5,21954000
01/25/2021,278.1400146484375,280.1000061035156,271.510009765625,278.010009765625,278.010009765625,19087000
01/26/2021,278.1400146484375,285.3900146484375,277.80999755859375,282.04998779296875,282.04998779296875,19373600
01/27/2021,282.5299987792969,283.45001220703125,268.1199951171875,272.1400146484375,272.1400146484375,35346200
01/28/2021,277.17999267578125,286.7900085449219,264.70001220703125,265.0,265.0,37758800
01/29/2021,265.29998779296875,266.55999755859375,254.85000610351562,258.3299865722656,258.3299865722656,30389500
02/01/2021,259.5199890136719,264.1700134277344,254.91000366210938,262.010009765625,262.010009765625,22914300
02/02/2021,264.0,268.8500061035156,263.2699890136719,267.0799865722656,267.0799865722656,17320800
02/03/2021,265.6199951171875,269.20001220703125,263.8399963378906,266.6499938964844,266.6499938964844,14223400
02/04/2021,267.010009765625,268.1600036621094,264.0,266.489990234375,266.489990234375,16060000
02/05/2021,266.79998779296875,269.1700134277344,265.6700134277344,268.1000061035156,268.1000061035156,12454400
02/08/2021,268.75,269.8599853515625,265.0,266.5799865722656,266.5799865722656,13755200
02/09/2021,266.44000244140625,273.3900146484375,265.75,269.45001220703125,269.45001220703125,14613400
02/10/2021,272.45001220703125,273.79998779296875,267.7200012207031,271.8699951171875,271.8699951171875,14687200
02/11/2021,271.8900146484375,273.5799865722656,268.489990234375,270.3900146484375,270.3900146484375,12828600
02/12/2021,270.5199890136719,271.17999267578125,268.3399963378906,270.5,270.5,9097600
02/16/2021,270.79998779296875,276.6000061035156,270.04998779296875,273.9700012207031,273.9700012207031,15417200
02/17/2021,271.239990234375,273.9700012207031,269.5799865722656,273.57000732421875,273.57000732421875,12763200
02/18/2021,269.57000732421875,271.95001220703125,266.0299987792969,269.3900146484375,269.3900146484375,15249100
02/19/2021,269.8599853515625,270.2699890136719,260.1499938964844,261.55999755859375,261.55999755859375,25622600
02/22/2021,257.95001220703125,263.07000732421875,257.5299987792969,260.3299865722656,260.3299865722656,17434900
02/23/2021,259.5,267.4599914550781,254.9600067138672,265.8599853515625,265.8599853515625,21924600
02/24/2021,262.3299865722656,266.3800048828125,258.3900146484375,264.30999755859375,264.30999755859375,15736100
02/25/2021,262.29998779296875,266.94000244140625,254.0399932861328,254.69000244140625,254.69000244140625,19053100
02/26/2021,256.4700012207031,265.54998779296875,256.4700012207031,257.6199951171875,257.6199951171875,26619500
03/01/2021,260.82000732421875,266.6499938964844,257.8999938964844,264.9100036621094,264.9100036621094,22157300
03/02/2021,265.7799987792969,266.7099914550781,258.6499938964844,259.0,259.0,15191700
03/03/2021,260.2900085449219,260.989990234375,255.10000610351562,255.41000366210938,255.41000366210938,15513500
03/04/2021,256.4700012207031,266.489990234375,253.5,257.6400146484375,257.6400146484375,31626500
03/05/2021,260.6700134277344,265.45001220703125,255.61000061035156,264.2799987792969,264.2799987792969,26820100
03/08/2021,265.54998779296875,265.5799865722656,255.0500030517578,255.30999755859375,255.30999755859375,18391800
03/09/2021,261.17999267578125,268.5299987792969,259.80999755859375,265.739990234375,265.739990234375,22039700
03/10/2021,268.6400146484375,268.9700012207031,262.8699951171875,264.8999938964844,264.8999938964844,14210300
03/11/2021,268.1099853515625,277.8999938964844,267.82000732421875,273.8800048828125,273.8800048828125,21834000
03/12/2021,269.1400146484375,269.739990234375,264.0199890136719,268.3999938964844,268.3999938964844,20600200
03/15/2021,269.0799865722656,275.9599914550781,268.5,273.75,273.75,16844800
03/16/2021,276.0799865722656,282.1400146484375,274.79998779296875,279.2799987792969,279.2799987792969,22437700
03/17/2021,275.7099914550781,286.2300109863281,275.4100036621094,284.010009765625,284.010009765625,21315000
03/18/2021,279.8699951171875,285.19000244140625,278.2799987792969,278.6199951171875,278.6199951171875,18728300
03/19/2021,281.2200012207031,292.79998779296875,281.20001220703125,290.1099853515625,290.1099853515625,38930500
03/22/2021,290.45001220703125,299.7099914550781,286.75,293.5400085449219,293.5400085449219,28273100
03/23/2021,293.1499938964844,298.0,289.80999755859375,290.6300048828125,290.6300048828125,23000900
03/24/2021,291.0,291.7200012207031,281.1600036621094,282.1400146484375,282.1400146484375,18675000
03/25/2021,280.9800109863281,288.05999755859375,277.75,278.739990234375,278.739990234375,24505600
03/26/2021,278.29998779296875,284.5,277.7699890136719,283.0199890136719,283.0199890136719,17629200
03/29/2021,285.7699890136719,293.17999267578125,284.70001220703125,290.82000732421875,290.82000732421875,21718800
03/30/2021,289.8299865722656,292.4700012207031,286.70001220703125,288.0,288.0,17474500
03/31/2021,289.989990234375,296.5,288.6099853515625,294.5299987792969,294.5299987792969,19498200
