Date,Open,High,Low,Close,Adj Close,Volume
01/04/2021,157.24000549316406,157.3800048828125,154.1300048828125,156.5,144.3640594482422,11765900
01/05/2021,156.25,158.75999450683594,155.07000732421875,158.33999633789062,146.06138610839844,9602300
01/06/2021,157.24000549316406,160.22999572753906,156.72000122070312,159.8300018310547,147.43585205078125,8230100
01/07/2021,159.0,161.02999877929688,158.35000610351562,160.3699951171875,147.93397521972656,7747200
01/08/2021,160.50999450683594,161.10000610351562,159.8800048828125,160.0399932861328,147.62954711914062,8228900
01/11/2021,160.55999755859375,161.32000732421875,158.77000427246094,159.3699951171875,147.01150512695312,7066200
01/12/2021,159.14999389648438,159.66000366210938,157.3300018310547,158.1300048828125,145.86767578125,6903200
01/13/2021,158.22999572753906,158.4600067138672,156.75,157.88999938964844,145.64627075195312,6643100
01/14/2021,160.4499969482422,161.9499969482422,159.61000061035156,160.64999389648438,148.19227600097656,10030800
01/15/2021,160.3000030517578,161.41000366210938,159.11000061035156,160.3000030517578,147.86941528320312,7630800
01/19/2021,162.0,163.0399932861328,161.10000610351562,162.77999877929688,150.15707397460938,9057600
01/20/2021,163.1999969482422,164.13999938964844,161.8000030517578,162.3800048828125,149.78811645507812,6839900
01/21/2021,161.32000732421875,162.47999572753906,160.05999755859375,161.72999572753906,149.18850708007812,6818000
01/22/2021,162.36000061035156,165.16000366210938,161.8699951171875,163.5500030517578,150.8673858642578,8137000
01/25/2021,165.00999450683594,166.08999633789062,163.66000366210938,165.97999572753906,153.10894775390625,9924400
01/26/2021,169.6999969482422,173.64999389648438,169.38999938964844,170.47999572753906,157.25997924804688,14205700
01/27/2021,169.1199951171875,170.9199981689453,167.4499969482422,167.8800048828125,154.8616180419922,14207300
01/28/2021,168.1999969482422,170.86000061035156,167.8000030517578,169.16000366210938,156.04234313964844,8944400
01/29/2021,164.25999450683594,166.0,160.5500030517578,163.1300048828125,150.47991943359375,22505900
02/01/2021,165.30999755859375,165.30999755859375,162.60000610351562,162.7100067138672,150.09251403808594,9971400
02/02/2021,163.3800048828125,163.66000366210938,161.17999267578125,161.25,148.74574279785156,11443300
02/03/2021,160.94000244140625,161.52000427246094,159.57000732421875,160.5,148.05386352539062,8601900
02/04/2021,161.0,162.08999633789062,159.75999450683594,161.99000549316406,149.4283447265625,7758100
02/05/2021,164.86000061035156,165.44000244140625,163.86000061035156,164.4499969482422,151.69757080078125,9495300
02/08/2021,165.02999877929688,165.9199981689453,163.8800048828125,164.9199981689453,152.1311492919922,6035300
02/09/2021,165.1999969482422,166.58999633789062,164.97000122070312,166.27000427246094,153.37646484375,5544200
02/10/2021,167.88999938964844,167.94000244140625,165.6999969482422,166.80999755859375,153.87457275390625,5921300
02/11/2021,167.0,167.3800048828125,165.60000610351562,166.05999755859375,153.18272399902344,4871300
02/12/2021,164.39999389648438,166.85000610351562,164.0,166.5800018310547,153.66241455078125,4413100
02/16/2021,166.5800018310547,167.0500030517578,164.63999938964844,165.07000732421875,152.26951599121094,5656100
02/17/2021,164.97000122070312,166.08999633789062,164.36000061035156,165.66000366210938,152.81375122070312,6676700
02/18/2021,164.9600067138672,166.16000366210938,164.3000030517578,165.74000549316406,152.88754272460938,5189100
02/19/2021,165.60000610351562,165.9600067138672,162.91000366210938,162.97999572753906,150.34158325195312,8190900
02/22/2021,161.8699951171875,162.5399932861328,160.2899932861328,161.8699951171875,150.24879455566406,6447100
02/23/2021,161.47999572753906,163.19000244140625,160.39999389648438,160.44000244140625,148.9214324951172,7042800
02/24/2021,162.39999389648438,164.38999938964844,160.9199981689453,162.58999633789062,150.9170684814453,10286100
02/25/2021,163.1300048828125,163.6999969482422,161.99000549316406,162.75999450683594,151.07489013671875,9719700
02/26/2021,162.0,162.41000366210938,157.97000122070312,158.4600067138672,147.0835723876953,14417500
03/01/2021,161.4499969482422,161.52999877929688,159.08999633789062,159.32000732421875,147.88182067871094,10551400
03/02/2021,159.77999877929688,160.77999877929688,158.60000610351562,159.02000427246094,147.60336303710938,7610900
03/03/2021,158.25,158.89999389648438,156.05999755859375,156.22000122070312,145.00437927246094,8499600
03/04/2021,155.99000549316406,156.10000610351562,151.47000122070312,153.07000732421875,142.08056640625,11033200
03/05/2021,153.97999572753906,156.69000244140625,153.1300048828125,156.10000610351562,144.89303588867188,8331600
03/08/2021,157.0,159.3300018310547,155.97999572753906,157.39999389648438,146.0996551513672,6546700
03/09/2021,156.88999938964844,160.75,156.88999938964844,157.6999969482422,146.37814331054688,7461300
03/10/2021,158.82000732421875,159.89999389648438,157.36000061035156,159.14999389648438,147.72402954101562,6635600
03/11/2021,159.5399932861328,160.6300048828125,158.9199981689453,159.13999938964844,147.71473693847656,6305600
03/12/2021,159.27999877929688,160.30999755859375,159.19000244140625,159.60000610351562,148.1417236328125,5474800
03/15/2021,159.75,160.66000366210938,158.5,160.4199981689453,148.90284729003906,5524100
03/16/2021,160.4600067138672,161.67999267578125,160.24000549316406,161.3699951171875,149.7846221923828,6369100
03/17/2021,160.8300018310547,161.72999572753906,159.52999877929688,160.77000427246094,149.22776794433594,6001400
03/18/2021,160.2100067138672,161.49000549316406,159.9600067138672,160.47000122070312,148.9492645263672,4801800
03/19/2021,160.69000244140625,161.5,159.47000122070312,160.0399932861328,148.55014038085938,14891500
03/22/2021,158.30999755859375,160.64999389648438,158.0,160.5,148.97711181640625,7544100
03/23/2021,160.2100067138672,161.1999969482422,158.8800048828125,160.35000610351562,148.83787536621094,7178300
03/24/2021,160.10000610351562,162.47999572753906,159.82000732421875,161.91000366210938,150.285888671875,6370100
03/25/2021,162.44000244140625,162.4499969482422,160.63999938964844,161.97000122070312,150.34158325195312,6269800
03/26/2021,162.08999633789062,165.10000610351562,161.3800048828125,164.92999267578125,153.08908081054688,7619200
03/29/2021,163.8300018310547,167.02999877929688,163.6300048828125,166.0399932861328,154.119384765625,8535100
03/30/2021,165.02000427246094,165.66000366210938,164.22999572753906,165.00999450683594,153.163330078125,7236300
03/31/2021,164.9600067138672,165.38999938964844,163.6999969482422,164.35000610351562,152.55068969726562,8281500
04/01/2021,162.60000610351562,163.83999633789062,162.25999450683594,162.8300018310547,151.1398468017578,7229700
04/05/2021,163.63999938964844,164.75,162.66000366210938,163.42999267578125,151.69674682617188,7387100
04/06/2021,164.0800018310547,164.52000427246094,163.0,163.38999938964844,151.65963745117188,5074200
04/07/2021,163.5500030517578,164.27999877929688,163.32000732421875,163.61000061035156,151.8638458251953,4608000
04/08/2021,164.0,164.11000061035156,162.85000610351562,162.97000122070312,151.26979064941406,5039400
04/09/2021,162.1199951171875,162.92999267578125,159.77999877929688,161.25,149.67324829101562,8418300
04/12/2021,161.08999633789062,162.0800018310547,160.33999633789062,161.63999938964844,150.0352783203125,5022800
04/13/2021,156.86000061035156,159.92999267578125,156.52999877929688,159.47999572753906,148.03033447265625,18424100
04/14/2021,157.8300018310547,160.11000061035156,157.5399932861328,159.9199981689453,148.43875122070312,7718300
04/15/2021,160.72000122070312,162.38999938964844,160.22999572753906,160.38999938964844,148.87501525878906,7524600
04/16/2021,161.33999633789062,162.50999450683594,160.55999755859375,162.24000549316406,150.59219360351562,9049400
04/19/2021,162.5,163.11000061035156,160.83999633789062,162.69000244140625,151.00987243652344,8353500
04/20/2021,161.0,167.7899932861328,161.0,166.47999572753906,154.5277862548828,14050700
04/21/2021,166.3699951171875,166.91000366210938,165.2899932861328,166.58999633789062,154.6298828125,6333200
04/22/2021,165.83999633789062,166.27999877929688,164.6199951171875,165.17999267578125,153.3211212158203,7233000
04/23/2021,164.52999877929688,166.05999755859375,164.0,165.52000427246094,153.63673400878906,6015300
04/26/2021,165.2100067138672,165.41000366210938,163.75999450683594,164.1199951171875,152.33721923828125,6027800
04/27/2021,163.75999450683594,163.91000366210938,162.47000122070312,163.17999267578125,151.46470642089844,6217700
04/28/2021,162.86000061035156,163.1999969482422,161.64999389648438,161.97999572753906,150.3508758544922,7448000
04/29/2021,161.89999389648438,164.25999450683594,161.80999755859375,164.1999969482422,152.41148376464844,6394300
04/30/2021,164.14999389648438,164.3300018310547,162.52000427246094,162.72999572753906,151.0469970703125,9079100
05/03/2021,163.60000610351562,165.32000732421875,163.1199951171875,165.2100067138672,153.34898376464844,6594100
05/04/2021,164.8300018310547,167.85000610351562,164.6699981689453,167.77000427246094,155.7251739501953,10179500
05/05/2021,167.5,168.39999389648438,166.7899932861328,167.07000732421875,155.075439453125,7792300
05/06/2021,166.7899932861328,167.88999938964844,166.24000549316406,167.74000549316406,155.6973419189453,5529900
05/07/2021,168.3000030517578,169.17999267578125,167.8300018310547,168.5,156.40274047851562,5316200
05/10/2021,169.89999389648438,171.52999877929688,169.22999572753906,170.27000427246094,158.04568481445312,8357500
05/11/2021,170.64999389648438,170.8699951171875,168.27999877929688,168.8800048828125,156.7554931640625,8217900
05/12/2021,168.5399932861328,169.8000030517578,167.9499969482422,168.1999969482422,156.12429809570312,6758300
05/13/2021,166.97000122070312,170.6999969482422,166.97000122070312,169.9600067138672,157.75796508789062,8018600
05/14/2021,171.47999572753906,171.61000061035156,170.1699981689453,170.22000122070312,157.999267578125,5797700
05/17/2021,170.39999389648438,171.88999938964844,170.30999755859375,170.38999938964844,158.15707397460938,5722600
05/18/2021,169.97999572753906,171.3699951171875,169.52999877929688,170.4499969482422,158.21278381347656,5846000
05/19/2021,169.91000366210938,170.16000366210938,168.0399932861328,170.0800018310547,157.8693389892578,5533800
05/20/2021,169.94000244140625,171.58999633789062,169.69000244140625,171.07000732421875,158.7882537841797,4853200
05/21/2021,171.3300018310547,172.74000549316406,170.8699951171875,170.9600067138672,158.68617248535156,6501800
05/24/2021,170.89999389648438,171.35000610351562,169.77000427246094,170.5500030517578,159.29324340820312,5195100
05/25/2021,170.6699981689453,171.02999877929688,169.74000549316406,170.0800018310547,158.85427856445312,7444700
05/26/2021,170.0,170.0800018310547,168.27999877929688,169.07000732421875,157.91094970703125,5726400
05/27/2021,169.25999450683594,170.1699981689453,168.3800048828125,168.80999755859375,157.66807556152344,8114700
05/28/2021,169.52000427246094,171.00999450683594,169.1699981689453,169.25,158.0790557861328,6400800
06/01/2021,170.14999389648438,170.1999969482422,165.3800048828125,165.52999877929688,154.60459899902344,10448400
06/02/2021,165.3000030517578,166.72999572753906,165.11000061035156,166.1999969482422,155.23036193847656,6806000
06/03/2021,165.88999938964844,167.14999389648438,165.7100067138672,166.0399932861328,155.0809326171875,5808800
06/04/2021,167.00999450683594,167.57000732421875,165.8699951171875,165.97000122070312,155.01553344726562,6510300
06/07/2021,166.0,166.32000732421875,164.6300048828125,164.83999633789062,153.96011352539062,5362800
06/08/2021,165.27999877929688,165.66000366210938,162.07000732421875,163.38999938964844,152.60581970214844,7746800
06/09/2021,163.99000549316406,165.77999877929688,163.66000366210938,165.58999633789062,154.66064453125,5552600
06/10/2021,166.0,167.5800018310547,165.9499969482422,167.0800018310547,156.0522918701172,6463100
06/11/2021,167.07000732421875,167.0800018310547,164.22000122070312,164.9600067138672,154.07220458984375,7389900
06/14/2021,164.5,165.4600067138672,163.89999389648438,165.3699951171875,154.45513916015625,4931300
06/15/2021,165.22999572753906,165.86000061035156,164.38999938964844,164.49000549316406,153.6332244873047,5062900
06/16/2021,164.8000030517578,165.75,163.47999572753906,164.42999267578125,153.5771942138672,6988500
06/17/2021,164.19000244140625,165.6999969482422,163.5,165.22000122070312,154.31503295898438,5874700
06/18/2021,163.27000427246094,164.19000244140625,161.7899932861328,161.97999572753906,151.2888946533203,12993000
06/21/2021,162.77000427246094,164.25999450683594,162.25,163.83999633789062,153.026123046875,6592300
06/22/2021,163.7100067138672,164.0399932861328,163.27999877929688,163.6199951171875,152.82064819335938,5627800
06/23/2021,163.69000244140625,163.69000244140625,162.47999572753906,162.6300048828125,151.89598083496094,4493400
06/24/2021,163.27000427246094,164.1999969482422,162.8000030517578,163.3699951171875,152.587158203125,4549200
06/25/2021,162.94000244140625,164.77999877929688,162.88999938964844,164.2100067138672,153.37171936035156,10963800
06/28/2021,164.44000244140625,165.07000732421875,163.52000427246094,164.02000427246094,153.19424438476562,5604000
06/29/2021,164.0,164.63999938964844,163.41000366210938,164.02999877929688,153.2035675048828,3749500
06/30/2021,164.0,164.97000122070312,163.6699981689453,164.74000549316406,153.86672973632812,6151700
07/01/2021,164.74000549316406,166.00999450683594,164.6300048828125,165.9600067138672,155.00619506835938,6320200
07/02/2021,166.02000427246094,169.3000030517578,165.63999938964844,168.97999572753906,157.8268585205078,9059900
07/06/2021,167.91000366210938,168.86000061035156,166.99000549316406,167.97000122070312,156.88352966308594,6098500
07/07/2021,167.47999572753906,169.5,167.47999572753906,169.41000366210938,158.22848510742188,6293500
07/08/2021,168.6999969482422,169.4600067138672,167.5800018310547,169.0800018310547,157.92027282714844,5755500
07/09/2021,169.3699951171875,170.3699951171875,169.24000549316406,169.75,158.54605102539062,6120900
07/12/2021,169.72999572753906,171.17999267578125,168.5399932861328,169.47999572753906,158.29388427734375,7840500
07/13/2021,168.97000122070312,169.75999450683594,168.6699981689453,169.27000427246094,158.09774780273438,4691200
07/14/2021,170.0,170.8300018310547,169.0399932861328,170.4199981689453,159.17181396484375,6162900
07/15/2021,169.3000030517578,169.89999389648438,167.72000122070312,168.3699951171875,157.25714111328125,6656900
07/16/2021,168.33999633789062,169.08999633789062,167.9499969482422,168.10000610351562,157.0049591064453,5834900
07/19/2021,166.47999572753906,168.19000244140625,165.32000732421875,166.8800048828125,155.865478515625,8219700
07/20/2021,166.89999389648438,170.80999755859375,166.83999633789062,168.4499969482422,157.3318328857422,9902800
07/21/2021,169.3000030517578,169.69000244140625,167.47999572753906,169.49000549316406,158.30320739746094,7585200
07/22/2021,169.36000061035156,171.07000732421875,168.64999389648438,169.97999572753906,158.7608642578125,5281900
07/23/2021,171.0,172.17999267578125,170.3800048828125,171.7899932861328,160.451416015625,5014900
07/26/2021,171.82000732421875,172.13999938964844,170.86000061035156,171.8699951171875,160.52613830566406,4484900
07/27/2021,171.8000030517578,172.72000122070312,170.6699981689453,172.66000366210938,161.2639923095703,7089300
07/28/2021,172.72999572753906,173.3800048828125,172.0800018310547,172.17999267578125,160.81564331054688,5750700
07/29/2021,172.74000549316406,173.33999633789062,171.08999633789062,172.17999267578125,160.81564331054688,4214100
07/30/2021,172.5399932861328,172.97999572753906,171.83999633789062,172.1999969482422,160.83433532714844,5346400
08/02/2021,172.47000122070312,172.83999633789062,171.3000030517578,172.27000427246094,160.89971923828125,3721500
08/03/2021,172.72999572753906,174.5,172.44000244140625,174.38999938964844,162.87977600097656,6033000
08/04/2021,174.1999969482422,174.58999633789062,173.25999450683594,173.36000061035156,161.91778564453125,4793100
08/05/2021,173.85000610351562,173.85000610351562,172.4199981689453,173.69000244140625,162.22601318359375,4291000
08/06/2021,173.94000244140625,173.94000244140625,172.4499969482422,173.11000061035156,161.68426513671875,4581100
08/09/2021,173.72000122070312,174.25,172.92999267578125,173.7100067138672,162.24468994140625,3950200
08/10/2021,173.25999450683594,174.11000061035156,172.77999877929688,173.77000427246094,162.30072021484375,3678300
08/11/2021,174.25,174.47000122070312,173.55999755859375,173.8000030517578,162.3287353515625,4221300
08/12/2021,173.82000732421875,175.2899932861328,173.58999633789062,175.1999969482422,163.63636779785156,4300400
08/13/2021,175.2899932861328,176.2899932861328,175.1199951171875,176.25,164.61703491210938,5882100
08/16/2021,176.5500030517578,177.88999938964844,175.9499969482422,177.83999633789062,166.10206604003906,4782800
08/17/2021,177.30999755859375,179.50999450683594,177.30999755859375,179.47000122070312,167.62449645996094,6041900
08/18/2021,179.5,179.5,177.1300048828125,177.19000244140625,165.4949951171875,7134100
08/19/2021,176.6199951171875,179.3300018310547,176.07000732421875,178.57000732421875,166.78390502929688,5615000
08/20/2021,178.88999938964844,179.9199981689453,178.07000732421875,179.44000244140625,167.59646606445312,5428700
08/23/2021,178.38999938964844,178.92999267578125,177.5399932861328,177.61000061035156,166.87303161621094,6461700
08/24/2021,176.99000549316406,177.2100067138672,175.27999877929688,175.38999938964844,164.7872314453125,5734800
08/25/2021,175.69000244140625,175.89999389648438,173.88999938964844,174.22999572753906,163.69737243652344,5700300
08/26/2021,173.9499969482422,174.72000122070312,173.0500030517578,173.3000030517578,162.82357788085938,5031600
08/27/2021,174.27999877929688,174.27999877929688,172.75,172.92999267578125,162.47593688964844,7046100
08/30/2021,172.7899932861328,174.27999877929688,172.77999877929688,173.66000366210938,163.16180419921875,3252700
08/31/2021,173.49000549316406,174.49000549316406,172.47999572753906,173.1300048828125,162.6638641357422,7106800
09/01/2021,172.89999389648438,173.74000549316406,172.05999755859375,173.74000549316406,163.2369842529297,5327400
09/02/2021,174.33999633789062,175.19000244140625,173.91000366210938,174.92999267578125,164.3550567626953,4544300
09/03/2021,175.10000610351562,175.22000122070312,173.80999755859375,175.0399932861328,164.45838928222656,4096900
09/07/2021,174.35000610351562,175.02999877929688,171.6699981689453,172.32000732421875,161.90284729003906,6859900
09/08/2021,171.6199951171875,172.97999572753906,171.0800018310547,171.89999389648438,161.50819396972656,4661700
09/09/2021,171.19000244140625,171.47999572753906,167.6999969482422,168.07000732421875,157.90975952148438,7114600
09/10/2021,168.5500030517578,169.08999633789062,166.8699951171875,166.97000122070312,156.8762664794922,6699300
09/13/2021,167.9199981689453,168.1199951171875,165.1300048828125,165.8000030517578,155.77699279785156,6273500
09/14/2021,166.39999389648438,166.5399932861328,164.50999450683594,164.8000030517578,154.83740234375,5259600
09/15/2021,165.0,165.9600067138672,164.30999755859375,165.4199981689453,155.41995239257812,7935300
09/16/2021,165.64999389648438,166.4600067138672,164.19000244140625,165.22000122070312,155.23204040527344,5665400
